ID_poliza,ID_cliente,Tipo_seguro,Estado,Prima_anual,fecha_inicio,fecha_fin
13883,3924,Vida,Activa,1050.84,2022-01-07,2022-12-05
13884,2129,Auto,Expirada,1628.11,2023-05-25,2024-02-15
13885,2158,Auto,Activa,-791.05,2021-11-13,2022-09-17
13886,8623,Vida,Activa,907.26,2024-10-15,2025-05-24
13887,2076,Vida,Activa,726.66,2022-07-31,2023-07-29
13888,4993,Salud,Activa,-188.93,2024-05-08,2025-05-29
13889,5668,Vida,Activa,1098.56,2024-07-08,2025-03-21
13890,4057,Salud,Pendiente,572.94,2025-01-04,2025-09-15
13891,3425,Hogar,Activa,26.92,2024-04-19,2024-11-22
13892,2610,Auto,Cancelada,754.41,2024-05-29,2025-05-18
13893,5461,Auto,Activa,-1618.11,2021-12-29,2022-08-27
13894,4830,Auto,Expirada,824.71,2023-09-08,2024-09-30
13895,2381,Auto,Pendiente,-67.79,2023-07-06,2024-03-28
13896,4007,Hogar,Expirada,1330.9,2022-03-17,2023-04-09
13897,11392,Hogar,Activa,611.81,2024-04-14,2025-03-19
13898,690,Vida,Expirada,1795.52,2022-04-25,2023-04-21
13899,7319,Auto,Expirada,-1117.52,2025-01-21,2025-11-23
13900,8885,Auto,Activa,209.8,2024-06-30,2025-05-13
13901,9094,Hogar,Activa,-457.21,2023-12-18,2024-07-24
13902,7891,Salud,Pendiente,641.15,2022-04-13,2022-12-11
13903,1674,Hogar,Activa,-897.29,2024-12-20,2025-12-20
13904,4118,Auto,Activa,-568.02,2025-08-20,2026-07-12
13905,8002,Auto,Activa,763.93,2025-08-23,2026-07-16
13906,6570,Salud,Activa,-467.54,2023-02-19,2024-01-08
13907,1114,Vida,Activa,49.06,2024-05-31,2025-04-20
13908,10501,Auto,Cancelada,-626.55,2025-07-18,2026-06-11
13909,1445,Auto,Pendiente,670.32,2024-02-05,2025-03-02
13910,4694,Hogar,Expirada,220.96,2022-09-16,2023-04-10
13911,8627,Vida,Pendiente,1416.16,2023-07-28,2024-03-18
13912,8541,Auto,Activa,1079.1,2023-11-30,2024-08-12
13913,6547,Hogar,Activa,-2048.43,2024-01-13,2024-12-12
13914,1796,Hogar,Activa,844.25,2022-12-08,2023-08-14
13915,5576,Auto,Activa,1447.91,2024-05-29,2024-12-26
13916,1307,Hogar,Expirada,-871.87,2021-11-16,2022-06-25
13917,10039,Auto,Pendiente,1558.5,2022-10-28,2023-05-17
13918,6753,Vida,Activa,-1018.59,2022-05-21,2023-05-15
13919,3261,Auto,Cancelada,2219.75,2025-05-18,2025-12-31
13920,6212,Auto,Activa,1896.96,2022-03-19,2023-04-08
13921,6170,Vida,Activa,-946.21,2023-09-23,2024-06-11
13922,8269,Hogar,Cancelada,-507.88,2023-09-12,2024-09-23
13923,6347,Vida,Activa,1330.93,2023-01-01,2024-01-03
13924,9511,Vida,Cancelada,346.9,2024-03-18,2025-03-11
13925,2082,Auto,Activa,717.95,2025-05-11,2026-02-23
13926,8827,Auto,Expirada,800.88,2024-10-09,2025-07-17
13927,8277,Vida,Activa,627.17,2022-03-19,2023-04-21
13928,11172,Auto,Activa,-847.33,2022-04-27,2023-05-07
13929,10217,Hogar,Activa,-616.09,2025-01-28,2026-01-21
13930,8169,Vida,Cancelada,-1036.11,2023-11-06,2024-10-30
13931,2242,Auto,Activa,-772.33,2023-09-01,2024-08-18
13932,11201,Auto,Pendiente,1152.61,2023-09-06,2024-09-21
13933,4449,Auto,Expirada,1582.51,2023-03-26,2023-10-20
13934,1933,Vida,Activa,1165.98,2023-05-24,2024-06-15
13935,6992,Auto,Expirada,-65.41,2021-11-30,2022-10-06
13936,8486,Auto,Expirada,-1207.68,2024-10-05,2025-07-24
13937,11719,Hogar,Activa,-2246.63,2024-08-27,2025-06-15
13938,770,Hogar,Expirada,630.78,2025-03-05,2026-03-18
13939,2945,Auto,Activa,1299.79,2021-12-27,2022-10-31
13940,8211,Hogar,Cancelada,1820.48,2023-01-01,2023-12-24
13941,3805,Auto,Cancelada,803.47,2022-08-13,2023-08-24
13942,11019,Hogar,Pendiente,381.2,2025-04-29,2025-12-02
13943,2372,Auto,Cancelada,412.06,2023-11-30,2024-08-19
13944,947,Vida,Activa,-248.75,2023-04-04,2023-11-27
13945,10978,Hogar,Activa,1031.46,2024-07-17,2025-06-24
13946,689,Viaje,Pendiente,351.69,2025-07-08,2026-04-27
13947,11671,Hogar,Activa,1259.43,2022-08-30,2023-09-23
13948,3714,Salud,Cancelada,-861.16,2024-12-14,2025-11-09
13949,3297,Hogar,Expirada,595.1,2025-07-14,2026-07-20
13950,6560,Salud,Expirada,-1129.9,2022-04-06,2023-02-26
13951,9398,Vida,Pendiente,1796.38,2023-03-25,2023-11-02
13952,2125,Auto,Cancelada,-647.52,2025-04-18,2026-01-09
13953,7107,Auto,Activa,-332.26,2023-09-17,2024-09-16
13954,7645,Vida,Activa,2205.13,2023-04-28,2024-02-12
13955,3526,Vida,Activa,1724.63,2024-07-22,2025-03-30
13956,9486,Hogar,Pendiente,1501.88,2024-08-22,2025-05-27
13957,8831,Hogar,Activa,-524.78,2025-06-21,2026-04-30
13958,1100,Vida,Expirada,-69.75,2022-05-18,2023-02-01
13959,7540,Hogar,Activa,-237.32,2025-08-12,2026-05-22
13960,7994,Auto,Activa,-116.84,2022-07-27,2023-07-18
13961,3036,Salud,Expirada,2464.41,2024-06-15,2025-02-07
13962,10374,Vida,Activa,-1742.88,2023-03-09,2024-01-31
13963,11001,Vida,Activa,629.65,2022-01-14,2022-11-26
13964,10476,Hogar,Activa,968.03,2024-11-10,2025-08-06
13965,3972,Salud,Activa,1580.07,2024-02-08,2025-01-27
13966,1864,Auto,Cancelada,1910.56,2022-11-13,2023-10-08
13967,1119,Vida,Activa,1042.37,2025-04-25,2026-02-13
13968,3296,Viaje,Activa,32.0,2024-03-11,2025-01-03
13969,5892,Hogar,Cancelada,-1307.83,2023-06-28,2024-01-20
13970,2588,Hogar,Activa,655.81,2021-12-19,2022-08-12
13971,9351,Vida,Cancelada,-664.8,2025-09-03,2026-09-25
13972,2697,Auto,Expirada,1503.87,2022-08-28,2023-04-03
13973,9013,Auto,Activa,2063.19,2024-04-18,2025-02-21
13974,6369,Vida,Activa,982.25,2022-01-24,2022-09-25
13975,8084,Vida,Expirada,1319.22,2022-09-20,2023-07-27
13976,1680,Viaje,Activa,-979.73,2023-08-15,2024-07-18
13977,6275,Hogar,Activa,-754.49,2023-12-04,2024-11-11
13978,8966,Hogar,Expirada,-1172.62,2023-01-20,2023-08-15
13979,2150,Vida,Activa,727.34,2024-03-05,2024-10-19
13980,9074,Auto,Cancelada,-1169.33,2023-08-22,2024-07-06
13981,1334,Auto,Activa,-1093.51,2023-09-11,2024-06-23
13982,11362,Salud,Expirada,64.69,2025-06-06,2026-03-11
13983,7630,Vida,Expirada,-95.33,2023-05-07,2024-04-02
13984,5402,Hogar,Activa,236.73,2025-07-26,2026-08-25
13985,1058,Auto,Pendiente,923.14,2023-07-01,2024-04-16
13986,265,Hogar,Expirada,-2623.1,2023-10-28,2024-07-11
13987,1912,Auto,Activa,-58.66,2023-05-18,2024-04-24
13988,6839,Hogar,Activa,608.62,2025-06-11,2026-02-12
13989,10657,Hogar,Activa,713.04,2022-09-05,2023-07-10
13990,3475,Hogar,Activa,2038.54,2025-02-05,2025-12-31
13991,1319,Hogar,Activa,-15.86,2025-03-12,2026-02-13
13992,5126,Auto,Expirada,192.3,2023-03-13,2024-02-09
13993,10240,Hogar,Cancelada,585.36,2022-02-18,2022-12-02
13994,1303,Auto,Pendiente,1142.76,2025-08-05,2026-04-28
13995,649,Hogar,Cancelada,405.83,2023-02-27,2024-01-02
13996,10202,Hogar,Activa,-387.12,2022-11-14,2023-08-15
13997,1785,Auto,Activa,-489.75,2022-11-30,2023-08-31
13998,6922,Vida,Activa,-134.21,2024-08-17,2025-09-04
13999,2830,Auto,Expirada,-1169.28,2024-10-14,2025-09-27
14000,8977,Auto,Activa,-135.18,2023-12-01,2024-12-12
14001,10692,Hogar,Expirada,-257.12,2023-01-09,2023-12-04
14002,10574,Salud,Activa,-945.17,2022-09-03,2023-09-03
14003,11288,Auto,Activa,-1151.3,2024-05-11,2025-04-25
14004,2573,Hogar,Activa,-447.52,2022-05-25,2023-02-03
14005,5691,Auto,Cancelada,-1038.81,2023-12-05,2024-12-20
14006,6337,Auto,Expirada,-214.41,2021-10-26,2022-05-26
14007,5158,Salud,Activa,83.43,2024-01-07,2024-09-03
14008,2705,Salud,Activa,422.46,2022-04-05,2022-12-16
14009,5774,Auto,Pendiente,-1118.36,2022-07-17,2023-03-15
14010,10705,Salud,Activa,1475.86,2022-01-21,2022-12-03
14011,9134,Auto,Activa,-309.51,2023-10-06,2024-07-04
14012,11408,Auto,Activa,-142.01,2024-02-19,2025-03-10
14013,2631,Auto,Activa,426.83,2022-01-02,2022-12-12
14014,7163,Vida,Activa,1548.43,2025-01-21,2025-08-11
14015,8268,Auto,Activa,727.94,2025-04-30,2026-03-25
14016,23,Hogar,Cancelada,-987.38,2024-11-09,2025-08-17
14017,9704,Auto,Activa,-667.32,2021-12-04,2022-11-17
14018,4843,Auto,Cancelada,-579.2,2022-09-12,2023-10-08
14019,9466,Vida,Activa,83.87,2023-11-29,2024-07-03
14020,2982,Salud,Activa,1185.73,2024-02-10,2024-11-20
14021,4630,Vida,Activa,1652.77,2022-03-12,2022-12-05
14022,8705,Auto,Activa,284.43,2025-06-16,2026-03-06
14023,1148,Salud,Activa,-1503.92,2021-10-28,2022-07-10
14024,11880,Auto,Activa,-27.31,2022-04-22,2023-03-03
14025,10792,Vida,Activa,801.06,2021-10-29,2022-05-23
14026,3557,Vida,Pendiente,564.61,2022-11-15,2023-08-23
14027,3172,Hogar,Activa,1275.69,2024-07-05,2025-01-26
14028,7137,Hogar,Activa,623.29,2022-06-04,2023-05-17
14029,7533,Auto,Activa,87.17,2025-03-24,2025-12-31
14030,689,Viaje,Activa,-385.38,2025-06-30,2026-03-29
14031,2784,Auto,Activa,-540.06,2021-11-02,2022-07-02
14032,5139,Salud,Activa,-20.88,2023-12-15,2024-07-06
14033,2325,Auto,Activa,-227.14,2022-06-18,2023-07-05
14034,1692,Auto,Activa,-1297.84,2025-06-01,2026-06-23
14035,5088,Vida,Activa,-876.45,2022-10-31,2023-11-11
14036,858,Salud,Expirada,1663.89,2022-11-28,2023-10-04
14037,6931,Vida,Activa,1029.31,2025-09-02,2026-09-26
14038,6405,Auto,Activa,1288.94,2022-03-24,2022-12-22
14039,8716,Auto,Pendiente,-474.19,2025-04-09,2026-01-09
14040,11757,Hogar,Activa,1061.17,2025-01-30,2026-01-02
14041,4945,Viaje,Activa,-1530.24,2023-07-16,2024-05-09
14042,2059,Hogar,Activa,-466.4,2021-11-08,2022-09-09
14043,9311,Auto,Activa,-6.56,2024-05-09,2025-03-29
14044,10025,Auto,Activa,1452.85,2024-09-23,2025-05-11
14045,6202,Salud,Activa,442.78,2024-06-05,2025-03-25
14046,8304,Auto,Activa,230.98,2021-12-02,2022-07-09
14047,6568,Hogar,Expirada,-206.51,2024-04-08,2025-02-16
14048,8086,Vida,Expirada,-2175.52,2023-10-15,2024-08-13
14049,11872,Salud,Expirada,254.34,2023-04-17,2024-04-14
14050,3338,Auto,Activa,-571.7,2023-11-23,2024-08-21
14051,935,Vida,Pendiente,1051.67,2024-10-23,2025-07-27
14052,10236,Salud,Cancelada,-1475.6,2024-01-11,2024-12-03
14053,10854,Vida,Activa,-550.53,2024-02-02,2024-12-31
14054,9395,Vida,Cancelada,-228.42,2025-03-31,2025-12-29
14055,4653,Hogar,Cancelada,1021.35,2025-03-15,2026-02-09
14056,7031,Vida,Pendiente,-455.38,2023-04-27,2024-02-04
14057,2630,Hogar,Pendiente,-346.73,2022-04-19,2023-01-10
14058,459,Hogar,Activa,-338.24,2025-08-02,2026-06-15
14059,10977,Hogar,Activa,-454.32,2023-07-09,2024-07-22
14060,41,Vida,Activa,840.96,2023-07-06,2024-06-13
14061,11469,Hogar,Cancelada,581.94,2022-03-05,2023-03-19
14062,8389,Vida,Activa,-1905.32,2024-03-16,2024-12-11
14063,10933,Viaje,Activa,1353.9,2021-11-22,2022-10-21
14064,1472,Auto,Activa,-197.63,2023-12-08,2024-12-12
14065,5604,Viaje,Activa,1764.56,2025-07-23,2026-03-10
14066,11822,Auto,Expirada,700.74,2023-07-02,2024-03-05
14067,4932,Hogar,Activa,-333.64,2022-12-04,2023-07-30
14068,8751,Salud,Cancelada,313.72,2023-02-22,2024-02-11
14069,7415,Auto,Activa,887.06,2022-12-12,2023-11-05
14070,7965,Viaje,Pendiente,-1209.38,2025-08-16,2026-06-29
14071,4888,Salud,Activa,243.89,2024-05-12,2025-04-16
14072,2133,Salud,Activa,-255.91,2022-01-07,2022-09-13
14073,1594,Hogar,Expirada,1305.15,2023-01-04,2024-01-11
14074,4891,Auto,Expirada,804.76,2022-10-07,2023-07-28
14075,11568,Auto,Pendiente,-1178.65,2025-02-24,2026-02-19
14076,330,Auto,Expirada,-26.58,2024-04-28,2025-05-28
14077,9387,Hogar,Activa,962.99,2023-01-16,2024-01-19
14078,7881,Vida,Pendiente,-1619.87,2024-12-25,2025-12-06
14079,6634,Auto,Activa,-752.25,2024-09-01,2025-04-29
14080,7043,Hogar,Expirada,955.61,2024-10-25,2025-06-07
14081,10801,Hogar,Pendiente,-1953.77,2025-08-10,2026-05-26
14082,1201,Salud,Pendiente,-644.15,2025-08-02,2026-05-18
14083,390,Auto,Cancelada,-1939.63,2023-07-06,2024-04-14
14084,2009,Vida,Pendiente,-235.88,2024-11-12,2025-08-15
14085,8775,Vida,Pendiente,50.3,2022-02-18,2023-02-18
14086,10418,Vida,Expirada,-1130.86,2023-08-30,2024-09-30
14087,8019,Auto,Activa,612.07,2024-07-25,2025-07-01
14088,3678,Auto,Activa,831.13,2022-06-01,2023-02-20
14089,342,Vida,Activa,-751.99,2022-05-07,2023-03-23
14090,10391,Hogar,Activa,-301.4,2024-09-30,2025-07-06
14091,3276,Hogar,Cancelada,-77.07,2022-07-14,2023-04-28
14092,2626,Salud,Activa,733.94,2023-10-19,2024-09-08
14093,6877,Auto,Cancelada,-1740.92,2024-09-30,2025-04-24
14094,9545,Auto,Activa,-567.32,2025-05-21,2026-05-18
14095,2282,Hogar,Activa,-332.52,2025-07-25,2026-05-18
14096,11610,Auto,Activa,651.64,2023-09-14,2024-06-27
14097,11771,Salud,Activa,-689.82,2022-05-18,2023-01-28
14098,5405,Auto,Cancelada,907.39,2023-08-26,2024-06-30
14099,10966,Salud,Activa,685.71,2022-04-05,2022-10-30
14100,3259,Hogar,Cancelada,-118.71,2021-11-22,2022-07-26
14101,9053,Auto,Pendiente,1624.44,2023-04-06,2024-01-08
14102,9362,Vida,Expirada,1031.07,2022-12-16,2023-08-01
14103,10311,Vida,Activa,-1032.2,2025-02-18,2025-10-18
14104,2416,Auto,Expirada,543.71,2024-07-27,2025-08-13
14105,853,Hogar,Activa,576.3,2025-03-07,2026-02-22
14106,2268,Auto,Activa,2121.27,2025-06-17,2026-01-15
14107,5932,Auto,Activa,-1408.42,2021-12-22,2022-09-24
14108,2935,Vida,Activa,1223.1,2022-07-15,2023-05-21
14109,10662,Hogar,Pendiente,204.36,2024-11-22,2025-06-12
14110,4853,Auto,Cancelada,208.36,2023-06-09,2024-02-25
14111,643,Salud,Activa,-283.13,2021-11-24,2022-10-01
14112,4605,Vida,Cancelada,1061.53,2024-12-26,2025-11-29
14113,1142,Auto,Activa,1535.12,2025-06-05,2025-12-29
14114,8348,Vida,Activa,-361.82,2022-07-31,2023-06-30
14115,8022,Vida,Pendiente,-256.42,2024-01-15,2024-11-22
14116,7595,Hogar,Expirada,-2602.75,2024-07-30,2025-05-22
14117,5227,Vida,Activa,1026.16,2023-02-06,2024-01-06
14118,9633,Auto,Activa,43.61,2025-06-08,2026-07-03
14119,3954,Auto,Activa,349.68,2025-03-13,2026-03-04
14120,6797,Viaje,Activa,-514.38,2023-07-27,2024-04-02
14121,6953,Auto,Pendiente,-290.32,2023-04-30,2024-02-28
14122,505,Hogar,Activa,-1503.92,2024-11-18,2025-09-05
14123,5561,Auto,Activa,78.64,2023-03-23,2023-11-21
14124,7405,Hogar,Pendiente,-46.27,2024-04-20,2025-04-03
14125,10085,Auto,Expirada,441.14,2022-06-02,2023-04-27
14126,9861,Auto,Expirada,2036.81,2025-08-27,2026-09-04
14127,10468,Vida,Cancelada,515.02,2022-03-15,2022-10-27
14128,11496,Vida,Pendiente,1056.74,2024-10-27,2025-05-19
14129,6152,Vida,Pendiente,676.9,2024-01-26,2024-11-01
14130,5058,Auto,Activa,891.39,2024-04-25,2025-05-21
14131,8492,Auto,Expirada,674.23,2023-03-01,2023-12-10
14132,3499,Vida,Pendiente,447.26,2023-06-12,2024-07-04
14133,5993,Auto,Activa,1718.74,2024-02-12,2024-11-11
14134,10577,Auto,Activa,1123.26,2023-12-21,2025-01-07
14135,10372,Auto,Activa,765.8,2025-04-02,2025-11-08
14136,6163,Salud,Cancelada,153.69,2023-07-09,2024-01-26
14137,3262,Salud,Activa,-1100.54,2025-08-28,2026-09-06
14138,5713,Hogar,Activa,1052.49,2022-11-17,2023-12-03
14139,4441,Vida,Activa,-345.24,2025-07-13,2026-05-26
14140,645,Vida,Pendiente,1043.34,2024-06-21,2025-06-09
14141,3700,Hogar,Cancelada,-103.86,2024-04-06,2024-12-13
14142,8529,Auto,Activa,323.97,2025-08-19,2026-03-14
14143,7307,Vida,Expirada,209.99,2022-09-27,2023-08-02
14144,3130,Vida,Cancelada,-1272.76,2025-06-06,2026-01-29
14145,2960,Auto,Cancelada,581.13,2022-08-19,2023-03-25
14146,1104,Hogar,Expirada,-41.03,2024-08-28,2025-08-16
14147,6086,Vida,Expirada,8.37,2024-04-20,2024-12-03
14148,11495,Vida,Activa,1939.94,2023-09-23,2024-05-20
14149,9975,Viaje,Activa,-600.57,2022-12-25,2023-10-05
14150,594,Hogar,Activa,-656.08,2023-04-25,2024-03-19
14151,5750,Vida,Expirada,-196.65,2022-08-16,2023-03-08
14152,10243,Auto,Activa,1437.7,2025-07-18,2026-05-17
14153,8978,Hogar,Activa,-605.3,2024-05-24,2025-06-17
14154,6260,Auto,Activa,1508.28,2022-01-31,2022-12-08
14155,1646,Auto,Activa,2959.95,2024-01-29,2025-02-04
14156,647,Vida,Activa,1952.11,2021-12-30,2022-08-17
14157,203,Auto,Pendiente,-1199.04,2022-07-25,2023-07-10
14158,3375,Hogar,Expirada,-1034.89,2022-10-22,2023-06-29
14159,8847,Vida,Expirada,465.72,2024-02-12,2025-03-07
14160,7013,Hogar,Activa,-85.33,2023-01-24,2023-08-21
14161,5694,Hogar,Pendiente,-128.89,2024-03-07,2024-12-24
14162,1102,Hogar,Activa,-351.26,2023-09-09,2024-07-29
14163,4772,Viaje,Activa,-108.72,2023-07-24,2024-02-28
14164,7825,Auto,Activa,714.57,2022-03-04,2023-01-18
14165,8472,Auto,Cancelada,-289.8,2025-02-25,2025-10-17
14166,1179,Salud,Pendiente,-268.96,2024-07-13,2025-04-15
14167,9879,Viaje,Activa,1771.28,2023-02-08,2023-10-17
14168,6471,Hogar,Activa,-616.27,2023-02-08,2023-09-10
14169,4221,Auto,Activa,-1261.28,2022-11-25,2023-07-12
14170,6529,Vida,Activa,1202.08,2022-10-07,2023-06-05
14171,10930,Hogar,Expirada,-1470.08,2024-12-04,2025-08-16
14172,7999,Hogar,Expirada,-367.54,2024-11-10,2025-06-04
14173,8570,Viaje,Expirada,-1179.43,2025-06-02,2026-03-23
14174,9010,Auto,Activa,-287.93,2022-10-08,2023-06-04
14175,3711,Auto,Cancelada,-496.8,2024-08-30,2025-05-13
14176,7412,Hogar,Cancelada,1490.96,2024-09-08,2025-09-10
14177,6015,Auto,Activa,1377.24,2025-01-30,2026-02-10
14178,11663,Salud,Activa,-1385.9,2023-09-10,2024-09-14
14179,5230,Vida,Activa,-469.42,2025-08-29,2026-08-28
14180,10296,Auto,Activa,-1450.32,2022-10-20,2023-08-13
14181,4050,Auto,Pendiente,193.41,2023-06-03,2024-03-26
14182,4920,Auto,Cancelada,104.25,2025-02-03,2026-02-19
14183,11204,Salud,Pendiente,-1546.86,2024-07-21,2025-04-25
14184,8151,Auto,Activa,2333.29,2024-07-24,2025-06-17
14185,10283,Auto,Activa,-535.43,2021-12-21,2022-08-25
14186,11862,Vida,Activa,-1185.08,2024-06-14,2025-02-07
14187,8852,Hogar,Pendiente,-79.82,2025-05-30,2025-12-26
14188,6870,Auto,Activa,1538.79,2022-01-29,2022-09-12
14189,9996,Hogar,Activa,-998.97,2023-12-29,2024-08-08
14190,11644,Salud,Activa,1332.37,2023-03-20,2023-12-05
14191,9069,Hogar,Activa,241.87,2023-09-05,2024-05-20
14192,1251,Auto,Pendiente,-1305.72,2023-04-05,2023-12-17
14193,8922,Vida,Activa,-707.22,2022-10-05,2023-05-02
14194,1294,Viaje,Activa,-203.76,2025-02-14,2025-10-31
14195,6380,Auto,Activa,-887.15,2024-12-14,2025-12-12
14196,11476,Hogar,Activa,-1676.17,2023-10-21,2024-11-22
14197,5220,Auto,Activa,-428.66,2024-05-18,2025-01-21
14198,9804,Hogar,Activa,1694.79,2023-02-12,2024-02-09
14199,7935,Auto,Activa,319.8,2023-09-12,2024-06-14
14200,353,Vida,Activa,780.96,2023-06-26,2024-06-07
14201,637,Auto,Activa,-119.35,2025-01-07,2026-01-06
14202,5065,Auto,Activa,375.49,2022-09-25,2023-09-05
14203,6878,Hogar,Pendiente,-780.71,2022-04-05,2022-12-31
14204,8783,Auto,Activa,1314.38,2024-01-24,2025-02-10
14205,6573,Salud,Activa,1121.18,2024-11-09,2025-10-05
14206,949,Auto,Activa,-1172.12,2022-09-28,2023-10-29
14207,10999,Vida,Activa,767.81,2024-08-05,2025-05-15
14208,6420,Viaje,Activa,-465.22,2022-11-25,2023-08-26
14209,2874,Auto,Cancelada,-772.95,2022-07-31,2023-03-13
14210,1871,Salud,Pendiente,1795.42,2024-11-01,2025-07-02
14211,5846,Auto,Activa,-770.42,2024-04-01,2025-04-19
14212,7392,Hogar,Expirada,1451.4,2021-11-18,2022-10-30
14213,2630,Auto,Activa,-1623.74,2021-11-14,2022-06-19
14214,3430,Auto,Activa,215.06,2022-06-28,2023-07-28
14215,11709,Auto,Cancelada,-1437.01,2023-01-11,2023-10-26
14216,2699,Auto,Activa,-996.61,2024-05-04,2025-01-01
14217,10716,Viaje,Pendiente,-1346.61,2022-07-09,2023-05-16
14218,10883,Vida,Activa,136.43,2024-07-18,2025-06-17
14219,878,Auto,Cancelada,680.88,2023-11-20,2024-12-16
14220,9885,Vida,Activa,-421.69,2024-02-06,2025-01-14
14221,4107,Hogar,Activa,-646.69,2025-03-14,2025-12-17
14222,4965,Salud,Activa,-1026.94,2023-04-09,2024-02-01
14223,3836,Auto,Activa,2217.59,2022-06-25,2023-02-28
14224,3767,Hogar,Activa,-8.83,2025-06-01,2025-12-18
14225,1643,Auto,Activa,-1234.95,2022-09-04,2023-08-05
14226,7136,Vida,Activa,104.04,2023-01-26,2024-01-06
14227,10528,Hogar,Expirada,2168.37,2023-07-07,2024-06-16
14228,4532,Hogar,Activa,-792.12,2024-11-23,2025-11-11
14229,3307,Vida,Activa,-411.98,2024-08-12,2025-08-10
14230,1854,Auto,Activa,-596.4,2022-02-23,2023-03-03
14231,7378,Auto,Activa,-1334.96,2023-03-01,2023-09-22
14232,6033,Auto,Activa,255.69,2022-02-09,2023-02-07
14233,11909,Vida,Expirada,257.08,2025-03-04,2026-03-07
14234,11592,Viaje,Activa,-769.76,2025-08-19,2026-04-30
14235,6141,Hogar,Activa,1695.33,2022-06-30,2023-05-26
14236,1406,Auto,Cancelada,1022.48,2022-04-15,2023-05-10
14237,9960,Auto,Pendiente,-385.96,2025-01-10,2025-09-14
14238,10990,Hogar,Pendiente,724.85,2025-04-11,2026-03-21
14239,1511,Vida,Cancelada,589.37,2023-08-18,2024-04-29
14240,9962,Hogar,Activa,737.0,2023-11-28,2024-09-09
14241,987,Auto,Activa,868.79,2023-07-13,2024-02-25
14242,1824,Hogar,Pendiente,673.04,2024-12-10,2025-11-03
14243,9095,Hogar,Activa,619.01,2021-11-01,2022-09-03
14244,1878,Auto,Activa,2170.68,2025-04-21,2025-11-30
14245,11084,Hogar,Activa,-225.36,2024-01-15,2024-09-13
14246,6322,Salud,Activa,-49.47,2024-05-27,2025-06-22
14247,1112,Vida,Activa,-43.45,2023-07-22,2024-03-21
14248,8497,Salud,Activa,-797.01,2022-01-01,2022-09-11
14249,7825,Salud,Activa,246.85,2022-03-11,2022-10-29
14250,3527,Auto,Activa,87.33,2021-11-24,2022-11-29
14251,6640,Salud,Activa,901.14,2023-06-04,2024-02-07
14252,9681,Hogar,Activa,-587.67,2025-08-10,2026-03-24
14253,2324,Viaje,Expirada,-1345.69,2023-08-19,2024-04-04
14254,3547,Auto,Expirada,1218.13,2025-07-13,2026-05-05
14255,3373,Auto,Cancelada,84.62,2023-03-01,2023-09-30
14256,458,Hogar,Activa,-515.37,2023-12-19,2024-08-13
14257,966,Auto,Activa,1874.92,2025-07-31,2026-07-15
14258,5040,Hogar,Expirada,1489.52,2024-06-16,2025-06-06
14259,5113,Salud,Activa,1176.82,2023-09-17,2024-04-21
14260,11515,Vida,Activa,-879.95,2023-12-13,2024-12-27
14261,1342,Auto,Activa,-1053.26,2024-09-11,2025-09-26
14262,4204,Auto,Activa,1177.82,2022-06-30,2023-02-05
14263,2387,Viaje,Expirada,995.52,2024-10-25,2025-06-25
14264,5203,Auto,Activa,951.24,2023-02-19,2023-12-11
14265,11030,Hogar,Activa,-160.75,2022-05-14,2023-05-21
14266,1443,Salud,Activa,1290.37,2024-12-09,2025-11-03
14267,6556,Vida,Activa,1023.32,2023-05-22,2024-02-06
14268,9478,Viaje,Activa,1386.18,2025-06-02,2025-12-24
14269,4914,Viaje,Activa,-165.94,2023-08-10,2024-07-31
14270,889,Vida,Activa,334.82,2023-05-08,2024-04-16
14271,7138,Hogar,Activa,-237.7,2024-03-01,2025-02-04
14272,61,Hogar,Cancelada,1566.62,2022-05-16,2022-12-12
14273,4658,Vida,Activa,-387.45,2025-01-10,2025-10-27
14274,6220,Auto,Activa,-1016.14,2024-04-07,2025-01-18
14275,11941,Hogar,Cancelada,177.76,2022-09-29,2023-07-21
14276,7396,Vida,Activa,509.54,2024-03-07,2024-12-06
14277,7875,Auto,Activa,-623.11,2025-04-17,2025-12-31
14278,8036,Vida,Activa,-1428.98,2023-03-21,2024-03-22
14279,1255,Auto,Activa,-1290.36,2022-11-18,2023-09-18
14280,11837,Hogar,Pendiente,797.79,2024-10-20,2025-10-12
14281,10739,Auto,Activa,1342.66,2024-07-13,2025-07-15
14282,336,Vida,Activa,199.19,2025-09-17,2026-04-06
14283,6582,Auto,Pendiente,438.23,2021-12-28,2022-12-14
14284,3139,Salud,Pendiente,1757.04,2024-06-26,2025-04-24
14285,2518,Vida,Activa,-410.19,2024-08-13,2025-07-25
14286,11322,Auto,Activa,762.87,2023-02-03,2023-09-25
14287,8619,Hogar,Cancelada,-243.77,2024-11-19,2025-11-19
14288,10436,Hogar,Pendiente,940.48,2023-01-25,2023-10-28
14289,11293,Vida,Activa,-558.79,2024-06-23,2025-06-01
14290,142,Vida,Pendiente,-965.5,2023-04-01,2023-12-08
14291,3457,Vida,Cancelada,334.77,2021-11-21,2022-07-20
14292,4882,Vida,Activa,498.33,2024-09-29,2025-04-22
14293,9487,Hogar,Activa,38.25,2022-10-21,2023-07-04
14294,7284,Hogar,Pendiente,-1385.84,2025-07-25,2026-06-18
14295,1293,Auto,Activa,-652.79,2024-04-04,2025-02-07
